Serial,Potential(V),Current (uA),pH,Temperature,GLUCOSE
577,0.320749,-4.076398,5.5,25,0.3mM
578,0.330757,-5.213776,5.5,25,0.3mM
579,0.340764,-4.550208,5.5,25,0.3mM
580,0.350772,-4.64497,5.5,25,0.3mM
581,0.36078,-4.455446,5.5,25,0.3mM
582,0.370788,-3.412598,5.5,25,0.3mM
583,0.380795,-3.981403,5.5,25,0.3mM
584,0.390803,-2.749031,5.5,25,0.3mM
585,0.400811,-3.31789425,5.5,25,0.3mM
586,0.410819,-3.128312,5.5,25,0.3mM
587,0.420827,-3.412831,5.5,25,0.3mM
588,0.430834,-3.981403,5.5,25,0.3mM
589,0.440842,-4.739733,5.5,25,0.3mM
590,0.45085,-3.886641,5.5,25,0.3mM
591,0.460858,-5.972105,5.5,25,0.3mM
592,0.470866,-4.64497,5.5,25,0.3mM
593,0.480873,-5.593057,5.5,25,0.3mM
594,0.490881,-7.299472,5.5,25,0.3mM
595,0.500889,-7.96304,5.5,25,0.3mM
596,0.510897,-7.583758,5.5,25,0.3mM
597,0.520904,-8.626607,5.5,25,0.3mM
598,0.530912,-5.308538,5.5,25,0.3mM
599,0.54092,-2.654269,5.5,25,0.3mM
600,0.550928,-3.981403,5.5,25,0.3mM
601,0.560936,-4.455446,5.5,25,0.3mM
602,0.570943,-2.749263,5.5,25,0.3mM
603,0.580951,-3.69711675,5.5,25,0.3mM
604,0.590959,-4.455446,5.5,25,0.3mM
605,0.600967,-3.128312,5.5,25,0.3mM
606,-0.599966,0,5.5,45,0.3mM
607,-0.589958,0.120047336,5.5,45,0.3mM
608,-0.57995,0.223238147,5.5,45,0.3mM
609,-0.569943,0.136903989,5.5,45,0.3mM
610,-0.559935,0.0505708,5.5,45,0.3mM
611,-0.549927,0.153761296,5.5,45,0.3mM
612,-0.539919,0.162189856,5.5,45,0.3mM
613,-0.529911,0.075856481,5.5,45,0.3mM
614,-0.519904,0.084284292,5.5,45,0.3mM
615,-0.509896,0,5.5,45,0.3mM
616,-0.499888,0.1011416,5.5,45,0.3mM
617,-0.48988,0.014808254,5.5,45,0.3mM
618,-0.479872,0.023236908,5.5,45,0.3mM
619,-0.469865,0.031664719,5.5,45,0.3mM
620,-0.459857,0,5.5,45,0.3mM
621,-0.449849,0,5.5,45,0.3mM
622,-0.439841,0,5.5,45,0.3mM
623,-0.429834,0.683530028,5.5,45,0.3mM
624,-0.419826,172.6423234,5.5,45,0.3mM
625,-0.409818,666.4383978,5.5,45,0.3mM
626,-0.39981,1263.089472,5.5,45,0.3mM
627,-0.389802,1911.120547,5.5,45,0.3mM
628,-0.379795,2535.168621,5.5,45,0.3mM
629,-0.369787,2904.779696,5.5,45,0.3mM
630,-0.359779,3514.03877,5.5,45,0.3mM
631,-0.349771,4144.343845,5.5,45,0.3mM
632,-0.339764,4554.433919,5.5,45,0.3mM
633,-0.329756,4881.480994,5.5,45,0.3mM
634,-0.319748,5178.572068,5.5,45,0.3mM
635,-0.30974,5242.653143,5.5,45,0.3mM
636,-0.299732,5191.839217,5.5,45,0.3mM
637,-0.289725,5151.547292,5.5,45,0.3mM
638,-0.279717,5114.383366,5.5,45,0.3mM
639,-0.269709,5068.972441,5.5,45,0.3mM
640,-0.259701,4959.953515,5.5,45,0.3mM
641,-0.249694,4829.88859,5.5,45,0.3mM
642,-0.239686,4686.835664,5.5,45,0.3mM
643,-0.229678,4559.235738,5.5,45,0.3mM
644,-0.21967,4442.916813,5.5,45,0.3mM
645,-0.209662,4329.441887,5.5,45,0.3mM
646,-0.199655,4221.653962,5.5,45,0.3mM
647,-0.189647,4121.071036,5.5,45,0.3mM
648,-0.179639,4027.029111,5.5,45,0.3mM
649,-0.169631,3942.562185,5.5,45,0.3mM
650,-0.159624,3867.29026,5.5,45,0.3mM
651,-0.149616,3800.834334,5.5,45,0.3mM
652,-0.139608,3744.995409,5.5,45,0.3mM
653,-0.129600736,3701.765483,5.5,45,0.3mM
654,-0.119592968,3673.323558,5.5,45,0.3mM
655,-0.109585184,3659.764632,5.5,45,0.3mM
656,-0.099577408,3660.993707,5.5,45,0.3mM
657,-0.089569624,3670.185781,5.5,45,0.3mM
658,-0.079561848,3677.292856,5.5,45,0.3mM
659,-0.069554072,3680.22893,5.5,45,0.3mM
660,-0.059546288,3679.088005,5.5,45,0.3mM
661,-0.049538508,3673.208079,5.5,45,0.3mM
662,-0.039530728,3667.043154,5.5,45,0.3mM
663,-0.029522948,3666.187228,5.5,45,0.3mM
664,-0.01951517,3658.316303,5.5,45,0.3mM
665,-0.009507391,3628.831377,5.5,45,0.3mM
666,0.000500388,3571.191452,5.5,45,0.3mM
667,0.010508168,3481.699527,5.5,45,0.3mM
668,0.020515946,3365.096601,5.5,45,0.3mM
669,0.030523726,3225.551676,5.5,45,0.3mM
670,0.040531504,3066.95275,5.5,45,0.3mM
671,0.050539284,2891.764825,5.5,45,0.3mM
672,0.060547064,2701.313899,5.5,45,0.3mM
673,0.070554848,2493.420974,5.5,45,0.3mM
674,0.080562624,2270.076048,5.5,45,0.3mM
675,0.090570408,2034.027123,5.5,45,0.3mM
676,0.100578184,1791.912197,5.5,45,0.3mM
677,0.11058596,1547.142272,5.5,45,0.3mM
678,0.120593744,1301.804346,5.5,45,0.3mM
679,0.130601528,1056.276421,5.5,45,0.3mM
680,0.140609,807.1464954,5.5,45,0.3mM
681,0.150617,563.9885698,5.5,45,0.3mM
682,0.160624,316.4696446,5.5,45,0.3mM
683,0.170632,73.21751104,5.5,45,0.3mM
684,0.18064,0.125793518,5.5,45,0.3mM
685,0.190648,0.122867997,5.5,45,0.3mM
686,0.200655,0.119942773,5.5,45,0.3mM
687,0.210663,0.117017257,5.5,45,0.3mM
688,0.220671,0.11409174,5.5,45,0.3mM
689,0.230679,0.111166228,5.5,45,0.3mM
690,0.240687,0.108240715,5.5,45,0.3mM
691,0.250694,0.105315495,5.5,45,0.3mM
692,0.260702,0.102389987,5.5,45,0.3mM
693,0.27071,0.099464479,5.5,45,0.3mM
694,0.280718,0.09653897,5.5,45,0.3mM
695,0.290725,0.093613758,5.5,45,0.3mM
696,0.300733,0.090688254,5.5,45,0.3mM
697,0.310741,0.087762749,5.5,45,0.3mM
698,0.320749,0.084837249,5.5,45,0.3mM
699,0.330757,0.081911748,5.5,45,0.3mM
700,0.340764,0.078986539,5.5,45,0.3mM
701,0.350772,0.076061042,5.5,45,0.3mM
702,0.36078,0.073135544,5.5,45,0.3mM
703,0.370788,0.070210047,5.5,45,0.3mM
704,0.380795,0.067284844,5.5,45,0.3mM
705,0.390803,0.06435935,5.5,45,0.3mM
706,0.400811,0.061433855,5.5,45,0.3mM
707,0.410819,0.058508364,5.5,45,0.3mM
708,0.420827,0.055582872,5.5,45,0.3mM
709,0.430834,0.052657672,5.5,45,0.3mM
710,0.440842,0.049732215,5.5,45,0.3mM
711,0.45085,0.046806758,5.5,45,0.3mM
712,0.460858,0.043881301,5.5,45,0.3mM
713,0.470866,0.040955781,5.5,45,0.3mM
714,0.480873,0.038030554,5.5,45,0.3mM
715,0.490881,0.035105034,5.5,45,0.3mM
716,0.500889,0.032179548,5.5,45,0.3mM
717,0.510897,0.029254062,5.5,45,0.3mM
718,0.520904,0.026328869,5.5,45,0.3mM
719,0.530912,0.023403416,5.5,45,0.3mM
720,0.54092,0.020477964,5.5,45,0.3mM
721,0.550928,0.017552512,5.5,45,0.3mM
722,0.560936,0.014626996,5.5,45,0.3mM
723,0.570943,0.011701772,5.5,45,0.3mM
724,0.580951,0.008776255,5.5,45,0.3mM
725,0.590959,0.004388128,5.5,45,0.3mM
726,0.600967,0,5.5,45,0.3mM
727,-0.599966,0,6.5,35,0.3mM
728,-0.589958,0,6.5,35,0.3mM
729,-0.57995,-0.094762064,6.5,35,0.3mM
730,-0.569943,-0.094762064,6.5,35,0.3mM
731,-0.559935,-0.094762064,6.5,35,0.3mM
732,-0.549927,0,6.5,35,0.3mM
733,-0.539919,-0.094762064,6.5,35,0.3mM
734,-0.529911,0,6.5,35,0.3mM
735,-0.519904,0.094762064,6.5,35,0.3mM
736,-0.509896,0,6.5,35,0.3mM
737,-0.499888,0.094762064,6.5,35,0.3mM
738,-0.48988,0.094762064,6.5,35,0.3mM
739,-0.479872,0.094762064,6.5,35,0.3mM
740,-0.469865,0,6.5,35,0.3mM
741,-0.459857,0,6.5,35,0.3mM
742,-0.449849,0,6.5,35,0.3mM
743,-0.439841,0,6.5,35,0.3mM
744,-0.429834,0,6.5,35,0.3mM
745,-0.419826,-0.094762064,6.5,35,0.3mM
746,-0.409818,0.094762064,6.5,35,0.3mM
747,-0.39981,0,6.5,35,0.3mM
748,-0.389802,0,6.5,35,0.3mM
749,-0.379795,1.422129,6.5,35,0.3mM
750,-0.369787,175.754,6.5,35,0.3mM
751,-0.359779,488.016,6.5,35,0.3mM
752,-0.349771,806.061,6.5,35,0.3mM
753,-0.339764,1123.916,6.5,35,0.3mM
754,-0.329756,1443.383,6.5,35,0.3mM
755,-0.319748,1771.95,6.5,35,0.3mM
756,-0.30974,2099.475,6.5,35,0.3mM
757,-0.299732,2427.094,6.5,35,0.3mM
758,-0.289725,2756.42,6.5,35,0.3mM
759,-0.279717,3077.688,6.5,35,0.3mM
760,-0.269709,3398.008,6.5,35,0.3mM
761,-0.259701,3717.475,6.5,35,0.3mM
762,-0.249694,4041.208,6.5,35,0.3mM
763,-0.239686,4368.542,6.5,35,0.3mM
764,-0.229678,4697.015,6.5,35,0.3mM
765,-0.21967,4781.859,6.5,35,0.3mM
766,-0.209662,4772.189,6.5,35,0.3mM
767,-0.199655,4752.472,6.5,35,0.3mM
768,-0.189647,4725.739,6.5,35,0.3mM
769,-0.179639,4682.985,6.5,35,0.3mM
770,-0.169631,4609.992,6.5,35,0.3mM
771,-0.159624,4401.627,6.5,35,0.3mM
772,-0.149616,4200.088,6.5,35,0.3mM
773,-0.139608,4027.557,6.5,35,0.3mM
774,-0.129600736,3885.835,6.5,35,0.3mM
775,-0.119592968,3780.894,6.5,35,0.3mM
776,-0.109585184,3721.172,6.5,35,0.3mM
777,-0.099577408,3713.209,6.5,35,0.3mM
778,-0.089569624,3741.079,6.5,35,0.3mM
779,-0.079561848,3771.414,6.5,35,0.3mM
780,-0.069554072,3787.245,6.5,35,0.3mM
781,-0.059546288,3778.24,6.5,35,0.3mM
782,-0.049538508,3738.425,6.5,35,0.3mM
783,-0.039530728,3669.886,6.5,35,0.3mM
784,-0.029522948,3576.227,6.5,35,0.3mM
785,-0.01951517,3463.134,6.5,35,0.3mM
786,-0.009507391,3334.209,6.5,35,0.3mM
787,0.000500388,3191.824,6.5,35,0.3mM
788,0.010508168,3035.598,6.5,35,0.3mM
789,0.020515946,2866.006,6.5,35,0.3mM
790,0.030523726,2684.564,6.5,35,0.3mM
791,0.040531504,2494.4,6.5,35,0.3mM
792,0.050539284,2299.118,6.5,35,0.3mM
793,0.060547064,2099.759,6.5,35,0.3mM
794,0.070554848,1898.125,6.5,35,0.3mM
795,0.080562624,1695.544,6.5,35,0.3mM
796,0.090570408,1493.246,6.5,35,0.3mM
797,0.100578184,1291.423,6.5,35,0.3mM
798,0.11058596,1093.202,6.5,35,0.3mM
799,0.120593744,896.308,6.5,35,0.3mM
800,0.130601528,701.499,6.5,35,0.3mM
801,0.140609,510.672,6.5,35,0.3mM
802,0.150617,323.448,6.5,35,0.3mM
803,0.160624,140.774,6.5,35,0.3mM
804,0.170632,0,6.5,35,0.3mM
805,0.18064,-0.094762064,6.5,35,0.3mM
806,0.190648,0,6.5,35,0.3mM
807,0.200655,0,6.5,35,0.3mM
808,0.210663,0,6.5,35,0.3mM
809,0.220671,0,6.5,35,0.3mM
810,0.230679,0,6.5,35,0.3mM
811,0.240687,0,6.5,35,0.3mM
812,0.250694,0,6.5,35,0.3mM
813,0.260702,0,6.5,35,0.3mM
814,0.27071,0,6.5,35,0.3mM
815,0.280718,0,6.5,35,0.3mM
816,0.290725,0,6.5,35,0.3mM
817,0.300733,0,6.5,35,0.3mM
818,0.310741,0,6.5,35,0.3mM
819,0.320749,0,6.5,35,0.3mM
820,0.330757,0,6.5,35,0.3mM
821,0.340764,0,6.5,35,0.3mM
822,0.350772,0,6.5,35,0.3mM
823,0.36078,0,6.5,35,0.3mM
824,0.370788,0,6.5,35,0.3mM
825,0.380795,0,6.5,35,0.3mM
826,0.390803,-12.228962,6.5,35,0.3mM
827,0.400811,-18.485586,6.5,35,0.3mM
828,0.410819,-13.39020475,6.5,35,0.3mM
829,0.420827,-12.702773,6.5,35,0.3mM
830,0.430834,-10.143498,6.5,35,0.3mM
831,0.440842,-6.446381,6.5,35,0.3mM
832,0.45085,-5.972105,6.5,35,0.3mM
833,0.460858,-4.265689,6.5,35,0.3mM
834,0.470866,-4.360684,6.5,35,0.3mM
835,0.480873,-3.223074,6.5,35,0.3mM
836,0.490881,-3.317836,6.5,35,0.3mM
837,0.500889,-2.559739,6.5,35,0.3mM
838,0.510897,-0.474043,6.5,35,0.3mM
839,0.520904,-3.223074,6.5,35,0.3mM
840,0.530912,-6.256624,6.5,35,0.3mM
841,0.54092,-2.085463,6.5,35,0.3mM
842,0.550928,-1.801177,6.5,35,0.3mM
843,0.560936,-2.369982,6.5,35,0.3mM
844,0.570943,-0.568805,6.5,35,0.3mM
845,0.580951,-2.085696,6.5,35,0.3mM
846,0.590959,0.284519,6.5,35,0.3mM
847,0.600967,-3.412598,6.5,35,0.3mM
848,-0.599966,705.291,6.5,25,0.3mM
849,-0.589958,481.475,6.5,25,0.3mM
850,-0.57995,466.402,6.5,25,0.3mM
851,-0.569943,464.79,6.5,25,0.3mM
852,-0.559935,385.635,6.5,25,0.3mM
853,-0.549927,380.8,6.5,25,0.3mM
854,-0.539919,251.212,6.5,25,0.3mM
855,-0.529911,240.595,6.5,25,0.3mM
856,-0.519904,256.426,6.5,25,0.3mM
857,-0.509896,227.797,6.5,25,0.3mM
858,-0.499888,201.728,6.5,25,0.3mM
859,-0.48988,212.44,6.5,25,0.3mM
860,-0.479872,185.518,6.5,25,0.3mM
861,-0.469865,248.274,6.5,25,0.3mM
862,-0.459857,303.54,6.5,25,0.3mM
863,-0.449849,402.888,6.5,25,0.3mM
864,-0.439841,442.703,6.5,25,0.3mM
865,-0.429834,524.797,6.5,25,0.3mM
866,-0.419826,647.086,6.5,25,0.3mM
867,-0.409818,797.15,6.5,25,0.3mM
868,-0.39981,951.575,6.5,25,0.3mM
869,-0.389802,1084.29,6.5,25,0.3mM
870,-0.379795,1237.58,6.5,25,0.3mM
871,-0.369787,1448.98,6.5,25,0.3mM
872,-0.359779,1662.18,6.5,25,0.3mM
873,-0.349771,1867.41,6.5,25,0.3mM
874,-0.339764,2076.44,6.5,25,0.3mM
875,-0.329756,2287.08,6.5,25,0.3mM
876,-0.319748,2511.09,6.5,25,0.3mM
877,-0.30974,2755.19,6.5,25,0.3mM
878,-0.299732,3009.62,6.5,25,0.3mM
879,-0.289725,3264.34,6.5,25,0.3mM
880,-0.279717,3520.2,6.5,25,0.3mM
881,-0.269709,3769.04,6.5,25,0.3mM
882,-0.259701,4013.15,6.5,25,0.3mM
883,-0.249694,4249.48,6.5,25,0.3mM
884,-0.239686,4479.46,6.5,25,0.3mM
885,-0.229678,4691.8,6.5,25,0.3mM
886,-0.21967,4736.45,6.5,25,0.3mM
887,-0.209662,4752.95,6.5,25,0.3mM
888,-0.199655,4759.87,6.5,25,0.3mM
889,-0.189647,4764.04,6.5,25,0.3mM
890,-0.179639,4764.32,6.5,25,0.3mM
891,-0.169631,4761.86,6.5,25,0.3mM
892,-0.159624,4750.29,6.5,25,0.3mM
893,-0.149616,4727.07,6.5,25,0.3mM
894,-0.139608,4576.43,6.5,25,0.3mM
895,-0.129600736,4417.65,6.5,25,0.3mM
896,-0.119592968,4270.62,6.5,25,0.3mM
897,-0.109585184,4139.8,6.5,25,0.3mM
898,-0.099577408,4026.61,6.5,25,0.3mM
899,-0.089569624,3935.32,6.5,25,0.3mM
900,-0.079561848,3868.87,6.5,25,0.3mM
901,-0.069554072,3822.8,6.5,25,0.3mM
902,-0.059546288,3785.26,6.5,25,0.3mM
903,-0.049538508,3743.92,6.5,25,0.3mM
904,-0.039530728,3693.49,6.5,25,0.3mM
905,-0.029522948,3629.88,6.5,25,0.3mM
906,-0.01951517,3549.02,6.5,25,0.3mM
907,-0.009507391,3447.49,6.5,25,0.3mM
908,0.000500388,3325.49,6.5,25,0.3mM
909,0.010508168,3184.34,6.5,25,0.3mM
910,0.020515946,3028.58,6.5,25,0.3mM
911,0.030523726,2857.57,6.5,25,0.3mM
912,0.040531504,2673.57,6.5,25,0.3mM
913,0.050539284,2478.47,6.5,25,0.3mM
914,0.060547064,2277.69,6.5,25,0.3mM
915,0.070554848,2072.84,6.5,25,0.3mM
916,0.080562624,1864.85,6.5,25,0.3mM
917,0.090570408,1656.68,6.5,25,0.3mM
918,0.100578184,1451.25,6.5,25,0.3mM
919,0.11058596,1254.64,6.5,25,0.3mM
920,0.120593744,1069.41,6.5,25,0.3mM
921,0.130601528,901.522,6.5,25,0.3mM
922,0.140609,756.766,6.5,25,0.3mM
923,0.150617,628.316,6.5,25,0.3mM
924,0.160624,515.128,6.5,25,0.3mM
925,0.170632,395.115,6.5,25,0.3mM
926,0.18064,274.627,6.5,25,0.3mM
927,0.190648,175.754,6.5,25,0.3mM
928,0.200655,101.149,6.5,25,0.3mM
929,0.210663,32.9895,6.5,25,0.3mM
930,0.220671,0,6.5,25,0.3mM
931,0.230679,0,6.5,25,0.3mM
932,0.240687,0,6.5,25,0.3mM
933,0.250694,0,6.5,25,0.3mM
934,0.260702,0,6.5,25,0.3mM
935,0.27071,0,6.5,25,0.3mM
936,0.280718,0,6.5,25,0.3mM
937,0.290725,0,6.5,25,0.3mM
938,0.300733,0,6.5,25,0.3mM
939,0.310741,100.296,6.5,25,0.3mM
940,0.320749,349.707,6.5,25,0.3mM
941,0.330757,689.46,6.5,25,0.3mM
942,0.340764,989.019,6.5,25,0.3mM
943,0.350772,1188.28,6.5,25,0.3mM
944,0.36078,1015.85,6.5,25,0.3mM
945,0.370788,922.661,6.5,25,0.3mM
946,0.380795,802.743,6.5,25,0.3mM
947,0.390803,660.831,6.5,25,0.3mM
948,0.400811,536.457,6.5,25,0.3mM
949,0.410819,448.011,6.5,25,0.3mM
950,0.420827,412.652,6.5,25,0.3mM
951,0.430834,403.741,6.5,25,0.3mM
952,0.440842,365.159,6.5,25,0.3mM
953,0.45085,325.913,6.5,25,0.3mM
954,0.460858,295.103,6.5,25,0.3mM
955,0.470866,340.89,6.5,25,0.3mM
956,0.480873,233.556,6.5,25,0.3mM
957,0.490881,161.534,6.5,25,0.3mM
958,0.500889,136.697,6.5,25,0.3mM
959,0.510897,91.1002,6.5,25,0.3mM
960,0.520904,114.231,6.5,25,0.3mM
961,0.530912,159.638,6.5,25,0.3mM
962,0.54092,115.179,6.5,25,0.3mM
963,0.550928,94.8921,6.5,25,0.3mM
964,0.560936,80.1985,6.5,25,0.3mM
965,0.570943,93.108,6.5,25,0.3mM
966,0.580951,65.3475,6.5,25,0.3mM
967,0.590959,63.8914,6.5,25,0.3mM
968,0.600967,60.7912,6.5,25,0.3mM
969,-0.599966,-5.37109E-06,6.5,45,0.3mM
970,-0.589958,-5.37109E-06,6.5,45,0.3mM
971,-0.57995,-5.37109E-06,6.5,45,0.3mM
972,-0.569943,-5.37109E-06,6.5,45,0.3mM
973,-0.559935,-5.37109E-06,6.5,45,0.3mM
974,-0.549927,-5.37109E-06,6.5,45,0.3mM
975,-0.539919,-5.37109E-06,6.5,45,0.3mM
976,-0.529911,-5.37109E-06,6.5,45,0.3mM
977,-0.519904,-5.37109E-06,6.5,45,0.3mM
978,-0.509896,-5.37109E-06,6.5,45,0.3mM
979,-0.499888,-5.37109E-06,6.5,45,0.3mM
980,-0.48988,-5.37109E-06,6.5,45,0.3mM
981,-0.479872,-5.37109E-06,6.5,45,0.3mM
982,-0.469865,67.7393,6.5,45,0.3mM
983,-0.459857,127.921,6.5,45,0.3mM
984,-0.449849,232.118,6.5,45,0.3mM
985,-0.439841,276.713,6.5,45,0.3mM
986,-0.429834,363.519,6.5,45,0.3mM
987,-0.419826,490.453,6.5,45,0.3mM
988,-0.409818,645.094,6.5,45,0.3mM
989,-0.39981,804.028,6.5,45,0.3mM
990,-0.389802,941.186,6.5,45,0.3mM
991,-0.379795,1098.85,6.5,45,0.3mM
992,-0.369787,1314.55,6.5,45,0.3mM
993,-0.359779,1531.99,6.5,45,0.3mM
994,-0.349771,1741.39,6.5,45,0.3mM
995,-0.339764,1954.52,6.5,45,0.3mM
996,-0.329756,2169.2,6.5,45,0.3mM
997,-0.319748,2397.17,6.5,45,0.3mM
998,-0.30974,2645.17,6.5,45,0.3mM
999,-0.299732,2903.44,6.5,45,0.3mM
1000,-0.289725,3161.92,6.5,45,0.3mM
1001,-0.279717,3421.48,6.5,45,0.3mM
1002,-0.269709,3673.95,6.5,45,0.3mM
1003,-0.259701,3921.61,6.5,45,0.3mM
1004,-0.249694,4161.43,6.5,45,0.3mM
1005,-0.239686,4394.83,6.5,45,0.3mM
1006,-0.229678,4610.53,6.5,45,0.3mM
1007,-0.21967,4658.47,6.5,45,0.3mM
1008,-0.209662,4678.19,6.5,45,0.3mM
1009,-0.199655,4688.26,6.5,45,0.3mM
1010,-0.189647,4695.52,6.5,45,0.3mM
1011,-0.179639,4698.82,6.5,45,0.3mM
1012,-0.169631,4699.31,6.5,45,0.3mM
1013,-0.159624,4690.62,6.5,45,0.3mM
1014,-0.149616,4670.21,6.5,45,0.3mM
1015,-0.139608,4522.32,6.5,45,0.3mM
1016,-0.129600736,4366.22,6.5,45,0.3mM
1017,-0.119592968,4221.8,6.5,45,0.3mM
1018,-0.109585184,4093.52,6.5,45,0.3mM
1019,-0.099577408,3982.81,6.5,45,0.3mM
1020,-0.089569624,3893.92,6.5,45,0.3mM
1021,-0.079561848,3829.81,6.5,45,0.3mM
1022,-0.069554072,3786.01,6.5,45,0.3mM
1023,-0.059546288,3750.67,6.5,45,0.3mM
1024,-0.049538508,3711.48,6.5,45,0.3mM
1025,-0.039530728,3663.11,6.5,45,0.3mM
1026,-0.029522948,3601.5,6.5,45,0.3mM
1027,-0.01951517,3522.57,6.5,45,0.3mM
1028,-0.009507391,3422.91,6.5,45,0.3mM
1029,0.000500388,3302.7,6.5,45,0.3mM
1030,0.010508168,3163.28,6.5,45,0.3mM
1031,0.020515946,3009.19,6.5,45,0.3mM
1032,0.030523726,2839.77,6.5,45,0.3mM
1033,0.040531504,2657.29,6.5,45,0.3mM
1034,0.050539284,2463.66,6.5,45,0.3mM
1035,0.060547064,2264.27,6.5,45,0.3mM
1036,0.070554848,2060.73,6.5,45,0.3mM
1037,0.080562624,1854,6.5,45,0.3mM
1038,0.090570408,1647.01,6.5,45,0.3mM
1039,0.100578184,1442.71,6.5,45,0.3mM
1040,0.11058596,1247.15,6.5,45,0.3mM
1041,0.120593744,1062.9,6.5,45,0.3mM
1042,0.130601528,895.928,6.5,45,0.3mM
1043,0.140609,752.019,6.5,45,0.3mM
1044,0.150617,624.349,6.5,45,0.3mM
1045,0.160624,511.873,6.5,45,0.3mM
1046,0.170632,392.504,6.5,45,0.3mM
1047,0.18064,272.592,6.5,45,0.3mM
1048,0.190648,174.228,6.5,45,0.3mM
1049,0.200655,100.063,6.5,45,0.3mM
1050,0.210663,32.2774,6.5,45,0.3mM
1051,0.220671,-0.407007,6.5,45,0.3mM
1052,0.230679,-0.16964,6.5,45,0.3mM
1053,0.240687,-8.39233E-05,6.5,45,0.3mM
1054,0.250694,0.10166,6.5,45,0.3mM
1055,0.260702,0.135605,6.5,45,0.3mM
1056,0.27071,0.101746,6.5,45,0.3mM
1057,0.280718,7.62939E-05,6.5,45,0.3mM
1058,0.290725,7.62939E-05,6.5,45,0.3mM
1059,0.300733,7.62939E-05,6.5,45,0.3mM
1060,0.310741,7.62939E-05,6.5,45,0.3mM
1061,0.320749,7.62939E-05,6.5,45,0.3mM
1062,0.330757,7.62939E-05,6.5,45,0.3mM
1063,0.340764,7.62939E-05,6.5,45,0.3mM
1064,0.350772,7.62939E-05,6.5,45,0.3mM
1065,0.36078,7.62939E-05,6.5,45,0.3mM
1066,0.370788,7.62939E-05,6.5,45,0.3mM
1067,0.380795,7.62939E-05,6.5,45,0.3mM
1068,0.390803,7.62939E-05,6.5,45,0.3mM
1069,0.400811,7.62939E-05,6.5,45,0.3mM
1070,0.410819,7.62939E-05,6.5,45,0.3mM
1071,0.420827,7.62939E-05,6.5,45,0.3mM
1072,0.430834,7.62939E-05,6.5,45,0.3mM
1073,0.440842,7.62939E-05,6.5,45,0.3mM
1074,0.45085,7.62939E-05,6.5,45,0.3mM
1075,0.460858,7.62939E-05,6.5,45,0.3mM
1076,0.470866,7.62939E-05,6.5,45,0.3mM
1077,0.480873,7.62939E-05,6.5,45,0.3mM
1078,0.490881,7.62939E-05,6.5,45,0.3mM
1079,0.500889,7.62939E-05,6.5,45,0.3mM
1080,0.510897,7.62939E-05,6.5,45,0.3mM
1081,0.520904,7.62939E-05,6.5,45,0.3mM
1082,0.530912,7.62939E-05,6.5,45,0.3mM
1083,0.54092,7.62939E-05,6.5,45,0.3mM
1084,0.550928,7.62939E-05,6.5,45,0.3mM
1085,0.560936,7.62939E-05,6.5,45,0.3mM
1086,0.570943,7.62939E-05,6.5,45,0.3mM
1087,0.580951,7.62939E-05,6.5,45,0.3mM
1088,0.590959,7.62939E-05,6.5,45,0.3mM
1089,0.600967,7.62939E-05,6.5,45,0.3mM
1090,-0.599966,0.094994896,7.5,25,0.3mM
1091,-0.589958,7.109715,7.5,25,0.3mM
1092,-0.57995,7.773283,7.5,25,0.3mM
1093,-0.569943,7.488996,7.5,25,0.3mM
1094,-0.559935,5.68781875,7.5,25,0.3mM
1095,-0.549927,4.455446,7.5,25,0.3mM
1096,-0.539919,3.03355,7.5,25,0.3mM
1097,-0.529911,4.360684,7.5,25,0.3mM
1098,-0.519904,3.886641,7.5,25,0.3mM
1099,-0.509896,5.119014,7.5,25,0.3mM
1100,-0.499888,4.834727,7.5,25,0.3mM
1101,-0.48988,3.50736,7.5,25,0.3mM
1102,-0.479872,5.877343,7.5,25,0.3mM
1103,-0.469865,4.929489,7.5,25,0.3mM
1104,-0.459857,5.498295,7.5,25,0.3mM
1105,-0.449849,2.464744,7.5,25,0.3mM
1106,-0.439841,4.17116,7.5,25,0.3mM
1107,-0.429834,2.369982,7.5,25,0.3mM
1108,-0.419826,4.265922,7.5,25,0.3mM
1109,-0.409818,3.223074,7.5,25,0.3mM
1110,-0.39981,5.214008,7.5,25,0.3mM
1111,-0.389802,2.274988,7.5,25,0.3mM
1112,-0.379795,3.791879,7.5,25,0.3mM
1113,-0.369787,1.706415,7.5,25,0.3mM
1114,-0.359779,2.369982,7.5,25,0.3mM
1115,-0.349771,1.042615,7.5,25,0.3mM
1116,-0.339764,119.634192,7.5,25,0.3mM
1117,-0.329756,389.996,7.5,25,0.3mM
1118,-0.319748,662.633,7.5,25,0.3mM
1119,-0.30974,930.624,7.5,25,0.3mM
1120,-0.299732,1196.246,7.5,25,0.3mM
1121,-0.289725,1472.486,7.5,25,0.3mM
1122,-0.279717,1754.034,7.5,25,0.3mM
1123,-0.269709,2037.098,7.5,25,0.3mM
1124,-0.259701,2322.343,7.5,25,0.3mM
1125,-0.249694,2607.304,7.5,25,0.3mM
1126,-0.239686,2886.292,7.5,25,0.3mM
1127,-0.229678,3166.797,7.5,25,0.3mM
1128,-0.21967,3445.975,7.5,25,0.3mM
1129,-0.209662,3719.37,7.5,25,0.3mM
1130,-0.199655,3994.378,7.5,25,0.3mM
1131,-0.189647,4252.511,7.5,25,0.3mM
